,order_id,quantity,item_name,choice_description,item_price
3161,1262,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 
2471,980,1,Veggie Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Guacamole, Lettuce]]",$10.98 
2980,1186,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]",$8.99 
3896,1562,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 
2817,1118,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
2852,1133,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
2885,1147,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
3014,1198,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
3247,1300,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
2243,904,1,Barbacoa Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",$8.99 
161,73,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",$10.98 
159,72,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
3007,1195,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 
199,89,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 
3591,1440,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 
3431,1378,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Lettuce]]",$8.49 
429,186,1,Barbacoa Crispy Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Guacamole]]",$11.48 
118,52,1,Steak Soft Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Lettuce]]",$8.99 
1456,591,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",$8.49 
1919,775,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 
1743,703,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese]]",$8.49 
1179,485,1,Barbacoa Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]",$8.99 
1178,485,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]",$8.49 
3432,1378,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Lettuce]]",$8.99 
428,186,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]",$11.48 
595,245,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]",$11.48 
324,141,1,Chicken Soft Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",$8.49 
3338,1338,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Pinto Beans, Lettuce]]",$8.99 
3658,1462,2,Chicken Soft Tacos,"[[Tomatillo-Green Chili Salsa (Medium), Fresh Tomato Salsa (Mild)], [Cheese, Sour Cream, Guacamole]]",$21.96 
2954,1175,2,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$22.96 
2482,985,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 
3820,1532,1,Veggie Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
2755,1094,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
3755,1503,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
3821,1532,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
2756,1094,1,Veggie Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
3471,1395,1,Veggie Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",$8.49 
1320,538,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
1946,787,1,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 
2039,820,1,Veggie Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 
471,202,1,Barbacoa Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Guacamole]]",$11.48 
1066,439,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",$8.49 
1029,424,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]",$8.49 
2582,1025,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$10.98 
1796,726,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 
1365,558,1,Steak Soft Tacos,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 
27,14,1,Carnitas Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Sour Cream, Lettuce]]",$8.99 
2159,871,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
1065,439,1,Chicken Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
1354,553,1,Steak Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 
1383,562,1,Barbacoa Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]",$11.48 
3908,1567,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 
1650,667,1,Barbacoa Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]",$8.99 
1056,435,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",$10.98 
1262,513,2,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Sour Cream]]",$17.98 
23,12,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 
3673,1470,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$10.98 
2521,1002,1,Barbacoa Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 
249,108,1,Barbacoa Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese]]",$8.99 
2488,988,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.48 
170,76,1,Chicken Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]",$8.49 
3337,1338,1,Steak Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Lettuce]]",$8.99 
1430,579,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 
2547,1010,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Cheese, Guacamole]]",$11.48 
427,186,1,Chicken Soft Tacos,"[[Tomatillo-Red Chili Salsa (Hot), Roasted Chili Corn Salsa (Medium)], [Guacamole, Cheese, Sour Cream]]",$10.98 
3269,1309,1,Chicken Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Lettuce]]",$8.49 
3170,1267,1,Chicken Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Lettuce]]",$8.49 
3051,1215,1,Chicken Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Lettuce]]",$8.49 
116,51,1,Chicken Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese, Lettuce]]",$8.49 
115,51,1,Barbacoa Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 
3245,1299,1,Barbacoa Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Fajita Veggies, Lettuce]]",$8.99 
675,279,1,Burrito,"[Adobo-Marinated and Grilled Chicken, [Sour Cream, Cheese, Cilantro-Lime Rice]]",$7.40 
510,214,1,Burrito,"[Adobo-Marinated and Grilled Chicken, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]",$7.40 
521,217,1,Crispy Tacos,[Adobo-Marinated and Grilled Chicken],$7.40 
673,279,1,Bowl,"[Adobo-Marinated and Grilled Steak, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]",$7.40 
520,217,1,Crispy Tacos,[Adobo-Marinated and Grilled Steak],$7.40 
2,1,1,Nantucket Nectar,[Apple],$3.39 
173,77,1,Nantucket Nectar,[Apple],$3.39 
1706,690,1,Nantucket Nectar,[Apple],$3.39 
2381,947,1,Nantucket Nectar,[Apple],$3.39 
2818,1118,1,Nantucket Nectar,[Apple],$3.39 
2853,1133,1,Nantucket Nectar,[Apple],$3.39 
47,21,1,Izze,[Blackberry],$3.39 
66,30,1,Izze,[Blackberry],$3.39 
359,155,1,Izze,[Blackberry],$3.39 
1611,651,1,Izze,[Blackberry],$3.39 
1612,651,1,Izze,[Blackberry],$3.39 
2758,1095,1,Izze,[Blackberry],$3.39 
2891,1149,1,Izze,[Blackberry],$3.39 
3669,1468,1,Izze,[Blackberry],$3.39 
519,217,1,Burrito,"[Braised Barbacoa, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]",$7.40 
511,214,1,Burrito,"[Braised Barbacoa, Vegetarian Black Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice]]",$7.40 
445,193,3,Bowl,"[Braised Carnitas, Pinto Beans, [Sour Cream, Cheese, Cilantro-Lime Rice]]",$22.20 
1414,575,1,Salad,"[Brown Rice, Adobo-Marinated and Grilled Chicken, Vegetarian Black Beans]",$7.40 
4508,1793,1,Steak Burrito,[Brown Rice],$8.99 
1,1,1,Izze,[Clementine],$3.39 
579,237,1,Izze,[Clementine],$3.39 
1059,436,1,Izze,[Clementine],$3.39 
1213,495,1,Izze,[Clementine],$3.39 
1680,680,1,Izze,[Clementine],$3.39 
2088,842,1,Izze,[Clementine],$3.39 
2619,1040,1,Izze,[Clementine],$3.39 
2634,1046,1,Izze,[Clementine],$3.39 
126,55,1,Canned Soda,[Coca Cola],$1.09 
179,81,1,Canned Soda,[Coca Cola],$1.09 
195,87,1,Canned Soda,[Coca Cola],$1.09 
280,122,1,Canned Soda,[Coca Cola],$1.09 
352,151,2,Canned Soda,[Coca Cola],$2.18 
434,188,1,Canned Soda,[Coca Cola],$1.09 
698,287,2,Canned Soda,[Coca Cola],$2.18 
700,288,2,Canned Soda,[Coca Cola],$2.18 
821,338,1,Canned Soda,[Coca Cola],$1.09 
956,392,1,Canned Soda,[Coca Cola],$1.09 
1092,450,2,Canned Soda,[Coca Cola],$2.18 
1396,567,1,Canned Soda,[Coca Cola],$1.09 
1945,787,1,Canned Soda,[Coca Cola],$1.09 
2443,971,1,Canned Soda,[Coca Cola],$1.09 
2493,990,1,Canned Soda,[Coca Cola],$1.09 
2520,1001,1,Canned Soda,[Coca Cola],$1.09 
2562,1014,1,Canned Soda,[Coca Cola],$1.09 
2826,1122,1,Canned Soda,[Coca Cola],$1.09 
2831,1124,1,Canned Soda,[Coca Cola],$1.09 
2905,1156,2,Canned Soda,[Coca Cola],$2.18 
3006,1195,1,Canned Soda,[Coca Cola],$1.09 
3162,1262,1,Canned Soda,[Coca Cola],$1.09 
3364,1349,2,Canned Soda,[Coca Cola],$2.18 
3476,1396,1,Canned Soda,[Coca Cola],$1.09 
3576,1434,1,Canned Soda,[Coca Cola],$1.09 
3683,1475,1,Canned Soda,[Coca Cola],$1.09 
357,154,1,6 Pack Soft Drink,[Coke],$6.49 
743,306,1,6 Pack Soft Drink,[Coke],$6.49 
879,363,1,6 Pack Soft Drink,[Coke],$6.49 
1051,432,1,6 Pack Soft Drink,[Coke],$6.49 
1124,465,1,6 Pack Soft Drink,[Coke],$6.49 
1167,481,1,6 Pack Soft Drink,[Coke],$6.49 
1260,511,1,6 Pack Soft Drink,[Coke],$6.49 
1755,708,1,6 Pack Soft Drink,[Coke],$6.49 
1849,749,1,6 Pack Soft Drink,[Coke],$6.49 
1922,776,1,6 Pack Soft Drink,[Coke],$6.49 
2108,849,1,6 Pack Soft Drink,[Coke],$6.49 
2232,899,1,6 Pack Soft Drink,[Coke],$6.49 
2389,949,1,6 Pack Soft Drink,[Coke],$6.49 
2713,1076,1,6 Pack Soft Drink,[Coke],$6.49 
3422,1373,1,6 Pack Soft Drink,[Coke],$6.49 
3600,1443,1,6 Pack Soft Drink,[Coke],$6.49 
3633,1454,1,6 Pack Soft Drink,[Coke],$6.49 
3766,1508,1,6 Pack Soft Drink,[Coke],$6.49 
3836,1537,1,6 Pack Soft Drink,[Coke],$6.49 
4174,1666,1,6 Pack Soft Drink,[Coke],$6.49 
4359,1741,1,6 Pack Soft Drink,[Coke],$6.49 
263,114,1,Canned Soft Drink,[Coke],$1.25 
320,139,1,Canned Soft Drink,[Coke],$1.25 
337,147,1,Canned Soft Drink,[Coke],$1.25 
380,165,1,Canned Soft Drink,[Coke],$1.25 
381,165,1,Canned Soft Drink,[Coke],$1.25 
393,170,1,Canned Soft Drink,[Coke],$1.25 
403,175,1,Canned Soft Drink,[Coke],$1.25 
410,179,1,Canned Soft Drink,[Coke],$1.25 
459,196,1,Canned Soft Drink,[Coke],$1.25 
507,212,1,Canned Soft Drink,[Coke],$1.25 
635,262,1,Canned Soft Drink,[Coke],$1.25 
651,270,2,Canned Soft Drink,[Coke],$2.50 
682,282,1,Canned Soft Drink,[Coke],$1.25 
684,282,1,Canned Soft Drink,[Coke],$1.25 
720,297,1,Canned Soft Drink,[Coke],$1.25 
740,305,1,Canned Soft Drink,[Coke],$1.25 
769,317,1,Canned Soft Drink,[Coke],$1.25 
791,325,2,Canned Soft Drink,[Coke],$2.50 
867,358,1,Canned Soft Drink,[Coke],$1.25 
904,374,1,Canned Soft Drink,[Coke],$1.25 
964,396,1,Canned Soft Drink,[Coke],$1.25 
992,408,1,Canned Soft Drink,[Coke],$1.25 
1007,413,1,Canned Soft Drink,[Coke],$1.25 
1035,426,1,Canned Soft Drink,[Coke],$1.25 
1087,448,1,Canned Soft Drink,[Coke],$1.25 
1173,482,1,Canned Soft Drink,[Coke],$1.25 
1250,509,1,Canned Soft Drink,[Coke],$1.25 
1338,546,2,Canned Soft Drink,[Coke],$2.50 
1343,549,1,Canned Soft Drink,[Coke],$1.25 
1373,560,2,Canned Soft Drink,[Coke],$2.50 
1375,561,1,Canned Soft Drink,[Coke],$1.25 
1381,561,1,Canned Soft Drink,[Coke],$1.25 
1487,604,1,Canned Soft Drink,[Coke],$1.25 
1527,622,1,Canned Soft Drink,[Coke],$1.25 
1557,632,1,Canned Soft Drink,[Coke],$1.25 
1559,633,3,Canned Soft Drink,[Coke],$3.75 
1790,724,1,Canned Soft Drink,[Coke],$1.25 
1791,724,1,Canned Soft Drink,[Coke],$1.25 
1792,724,1,Canned Soft Drink,[Coke],$1.25 
1793,725,1,Canned Soft Drink,[Coke],$1.25 
1878,759,2,Canned Soft Drink,[Coke],$2.50 
1891,763,1,Canned Soft Drink,[Coke],$1.25 
1987,803,1,Canned Soft Drink,[Coke],$1.25 
2002,807,1,Canned Soft Drink,[Coke],$1.25 
2094,845,1,Canned Soft Drink,[Coke],$1.25 
2274,915,2,Canned Soft Drink,[Coke],$2.50 
2279,916,1,Canned Soft Drink,[Coke],$1.25 
2348,936,1,Canned Soft Drink,[Coke],$1.25 
2360,940,1,Canned Soft Drink,[Coke],$1.25 
2362,940,1,Canned Soft Drink,[Coke],$1.25 
2479,984,1,Canned Soft Drink,[Coke],$1.25 
2528,1005,1,Canned Soft Drink,[Coke],$1.25 
2552,1011,1,Canned Soft Drink,[Coke],$1.25 
2553,1011,1,Canned Soft Drink,[Coke],$1.25 
2554,1011,1,Canned Soft Drink,[Coke],$1.25 
2807,1114,1,Canned Soft Drink,[Coke],$1.25 
2870,1140,1,Canned Soft Drink,[Coke],$1.25 
2872,1141,1,Canned Soft Drink,[Coke],$1.25 
2878,1143,1,Canned Soft Drink,[Coke],$1.25 
2979,1185,1,Canned Soft Drink,[Coke],$1.25 
3057,1218,1,Canned Soft Drink,[Coke],$1.25 
3135,1250,2,Canned Soft Drink,[Coke],$2.50 
3186,1274,1,Canned Soft Drink,[Coke],$1.25 
3233,1293,1,Canned Soft Drink,[Coke],$1.25 
3415,1370,1,Canned Soft Drink,[Coke],$1.25 
3437,1380,1,Canned Soft Drink,[Coke],$1.25 
3458,1390,1,Canned Soft Drink,[Coke],$1.25 
3524,1417,2,Canned Soft Drink,[Coke],$2.50 
3543,1425,1,Canned Soft Drink,[Coke],$1.25 
3676,1472,1,Canned Soft Drink,[Coke],$1.25 
3815,1530,1,Canned Soft Drink,[Coke],$1.25 
3880,1556,2,Canned Soft Drink,[Coke],$2.50 
3962,1587,1,Canned Soft Drink,[Coke],$1.25 
3973,1592,4,Canned Soft Drink,[Coke],$5.00 
4027,1611,2,Canned Soft Drink,[Coke],$2.50 
4034,1614,1,Canned Soft Drink,[Coke],$1.25 
4074,1630,1,Canned Soft Drink,[Coke],$1.25 
4106,1645,1,Canned Soft Drink,[Coke],$1.25 
4142,1657,1,Canned Soft Drink,[Coke],$1.25 
4150,1660,1,Canned Soft Drink,[Coke],$1.25 
4183,1670,1,Canned Soft Drink,[Coke],$1.25 
4188,1672,1,Canned Soft Drink,[Coke],$1.25 
4200,1676,1,Canned Soft Drink,[Coke],$1.25 
4233,1690,1,Canned Soft Drink,[Coke],$1.25 
4251,1696,1,Canned Soft Drink,[Coke],$1.25 
4279,1706,1,Canned Soft Drink,[Coke],$1.25 
4301,1715,1,Canned Soft Drink,[Coke],$1.25 
4339,1732,1,Canned Soft Drink,[Coke],$1.25 
4344,1735,1,Canned Soft Drink,[Coke],$1.25 
4348,1736,1,Canned Soft Drink,[Coke],$1.25 
4356,1739,1,Canned Soft Drink,[Coke],$1.25 
4385,1749,1,Canned Soft Drink,[Coke],$1.25 
4393,1753,1,Canned Soft Drink,[Coke],$1.25 
4399,1755,1,Canned Soft Drink,[Coke],$1.25 
4422,1763,1,Canned Soft Drink,[Coke],$1.25 
4430,1765,1,Canned Soft Drink,[Coke],$1.25 
4490,1786,4,Canned Soft Drink,[Coke],$5.00 
4499,1789,2,Canned Soft Drink,[Coke],$2.50 
4538,1804,1,Canned Soft Drink,[Coke],$1.25 
4560,1812,2,Canned Soft Drink,[Coke],$2.50 
4577,1820,1,Canned Soft Drink,[Coke],$1.25 
4606,1828,1,Canned Soft Drink,[Coke],$1.25 
341,148,1,6 Pack Soft Drink,[Diet Coke],$6.49 
388,168,1,6 Pack Soft Drink,[Diet Coke],$6.49 
417,182,1,6 Pack Soft Drink,[Diet Coke],$6.49 
553,230,1,6 Pack Soft Drink,[Diet Coke],$6.49 
639,264,1,6 Pack Soft Drink,[Diet Coke],$6.49 
1392,566,1,6 Pack Soft Drink,[Diet Coke],$6.49 
1758,709,1,6 Pack Soft Drink,[Diet Coke],$6.49 
1860,754,1,6 Pack Soft Drink,[Diet Coke],$6.49 
1916,774,1,6 Pack Soft Drink,[Diet Coke],$6.49 
1937,784,1,6 Pack Soft Drink,[Diet Coke],$6.49 
1976,798,1,6 Pack Soft Drink,[Diet Coke],$6.49 
2793,1109,1,6 Pack Soft Drink,[Diet Coke],$6.49 
2860,1136,1,6 Pack Soft Drink,[Diet Coke],$6.49 
3010,1196,1,6 Pack Soft Drink,[Diet Coke],$6.49 
3132,1248,1,6 Pack Soft Drink,[Diet Coke],$6.49 
3389,1360,2,6 Pack Soft Drink,[Diet Coke],$12.98 
3693,1480,1,6 Pack Soft Drink,[Diet Coke],$6.49 
3789,1517,1,6 Pack Soft Drink,[Diet Coke],$6.49 
3875,1554,1,6 Pack Soft Drink,[Diet Coke],$6.49 
3886,1558,1,6 Pack Soft Drink,[Diet Coke],$6.49 
4169,1664,1,6 Pack Soft Drink,[Diet Coke],$6.49 
4363,1742,1,6 Pack Soft Drink,[Diet Coke],$6.49 
4522,1798,1,6 Pack Soft Drink,[Diet Coke],$6.49 
4527,1800,1,6 Pack Soft Drink,[Diet Coke],$6.49 
162,73,2,Canned Soda,[Diet Coke],$2.18 
200,89,1,Canned Soda,[Diet Coke],$1.09 
317,138,1,Canned Soda,[Diet Coke],$1.09 
350,150,2,Canned Soda,[Diet Coke],$2.18 
370,160,1,Canned Soda,[Diet Coke],$1.09 
779,321,1,Canned Soda,[Diet Coke],$1.09 
1216,496,1,Canned Soda,[Diet Coke],$1.09 
1662,672,1,Canned Soda,[Diet Coke],$1.09 
1953,790,1,Canned Soda,[Diet Coke],$1.09 
2135,859,2,Canned Soda,[Diet Coke],$2.18 
2544,1009,1,Canned Soda,[Diet Coke],$1.09 
2850,1132,1,Canned Soda,[Diet Coke],$1.09 
3592,1440,2,Canned Soda,[Diet Coke],$2.18 
3793,1518,1,Canned Soda,[Diet Coke],$1.09 
4008,1604,1,Canned Soda,[Diet Coke],$1.09 
368,159,1,Canned Soft Drink,[Diet Coke],$1.25 
492,206,2,Canned Soft Drink,[Diet Coke],$2.50 
513,215,1,Canned Soft Drink,[Diet Coke],$1.25 
541,225,1,Canned Soft Drink,[Diet Coke],$1.25 
566,233,1,Canned Soft Drink,[Diet Coke],$1.25 
567,233,1,Canned Soft Drink,[Diet Coke],$1.25 
618,254,1,Canned Soft Drink,[Diet Coke],$1.25 
